iter	Passed	Remaining
403	9113	13444
404	9135	13421
405	9157	13397
406	9179	13374
407	9201	13351
408	9223	13328
409	9246	13305
410	9269	13284
411	9293	13263
412	9316	13241
413	9339	13220
414	9362	13197
415	9386	13176
416	9408	13154
417	9432	13133
418	9455	13111
419	9478	13089
420	9502	13068
421	9524	13045
422	9547	13023
423	9570	13002
424	9593	12979
425	9617	12958
426	9640	12936
427	9663	12914
428	9686	12892
429	9708	12870
430	9732	12848
431	9754	12825
432	9777	12803
433	9799	12780
434	9822	12758
435	9846	12736
436	9870	12716
437	9894	12696
438	9919	12675
439	9943	12655
440	9968	12635
441	9992	12615
442	10017	12595
443	10041	12574
444	10066	12554
445	10091	12534
446	10115	12514
447	10140	12494
448	10164	12473
449	10188	12452
450	10213	12433
451	10238	12412
452	10262	12392
453	10287	12372
454	10312	12352
455	10337	12331
456	10361	12311
457	10385	12290
458	10410	12270
459	10434	12249
460	10459	12229
461	10484	12208
462	10509	12188
463	10533	12167
464	10557	12146
465	10582	12126
466	10606	12105
467	10630	12084
468	10654	12063
469	10679	12042
470	10704	12022
471	10728	12001
472	10752	11980
473	10776	11959
474	10801	11938
475	10825	11917
476	10848	11894
477	10870	11871
478	10893	11848
479	10916	11825
480	10938	11802
481	10961	11779
482	10983	11756
483	11006	11733
484	11028	11711
485	11051	11688
486	11074	11666
487	11097	11643
488	11119	11619
489	11142	11596
490	11165	11574
491	11187	11551
492	11210	11528
493	11233	11505
494	11255	11482
495	11278	11460
496	11302	11438
497	11325	11416
498	11349	11394
499	11372	11372
500	11396	11351
501	11420	11329
502	11444	11307
503	11467	11285
504	11490	11262
505	11514	11241
506	11537	11219
507	11561	11197
508	11584	11175
509	11608	11153
510	11632	11131
511	11655	11109
512	11679	11087
513	11703	11065
514	11727	11043
515	11751	11022
516	11774	11000
517	11798	10978
518	11821	10955
519	11844	10933
520	11868	10912
521	11892	10889
522	11915	10867
523	11938	10845
524	11962	10823
525	11986	10801
526	12009	10779
527	12033	10756
528	12056	10734
529	12080	10712
530	12104	10690
531	12127	10668
532	12151	10646
533	12174	10624
534	12198	10602
535	12222	10580
536	12246	10558
537	12270	10536
538	12294	10514
539	12316	10491
540	12338	10468
541	12361	10445
542	12383	10422
543	12405	10399
544	12428	10375
545	12450	10352
546	12473	10329
547	12495	10306
548	12517	10283
549	12540	10260
550	12563	10237
551	12585	10214
552	12608	10191
553	12630	10168
554	12653	10145
555	12676	10123
556	12698	10099
557	12720	10076
558	12743	10053
559	12766	10030
560	12789	10008
561	12812	9985
562	12834	9962
563	12856	9938
564	12879	9915
565	12902	9893
566	12924	9869
567	12946	9847
568	12969	9823
569	12991	9800
570	13014	9777
571	13036	9754
572	13059	9731
573	13081	9708
574	13104	9685
575	13127	9663
576	13150	9640
577	13172	9617
578	13195	9594
579	13217	9571
580	13240	9548
581	13262	9525
582	13285	9502
583	13309	9480
584	13332	9458
585	13356	9436
586	13380	9414
587	13403	9391
588	13427	9369
589	13451	9347
590	13474	9325
591	13498	9302
592	13521	9280
593	13545	9258
594	13568	9235
595	13592	9213
596	13615	9191
597	13639	9169
598	13662	9146
599	13686	9124
600	13710	9102
601	13733	9079
602	13757	9057
603	13780	9035
604	13804	9012
605	13827	8990
606	13851	8968
607	13875	8946
608	13899	8923
609	13922	8901
610	13947	8879
611	13970	8857
612	13994	8834
613	14017	8812
614	14041	8789
615	14064	8767
616	14088	8745
617	14112	8723
618	14136	8701
619	14160	8678
620	14184	8656
621	14207	8633
622	14229	8610
623	14252	8587
624	14274	8564
625	14298	8542
626	14321	8519
627	14344	8497
628	14368	8474
629	14392	8452
630	14416	8430
631	14439	8407
632	14463	8385
633	14485	8362
634	14508	8339
635	14531	8316
636	14555	8294
637	14579	8272
638	14602	8249
639	14624	8226
640	14648	8203
641	14670	8180
642	14691	8156
643	14713	8133
644	14735	8110
645	14758	8087
646	14780	8064
647	14803	8041
648	14825	8018
649	14847	7995
650	14871	7972
651	14893	7949
652	14916	7926
653	14938	7903
654	14961	7880
655	14984	7857
656	15006	7834
657	15029	7811
658	15052	7788
659	15074	7765
660	15097	7743
661	15120	7720
662	15142	7696
663	15165	7673
664	15187	7650
665	15210	7628
666	15233	7605
667	15255	7582
668	15278	7559
669	15301	7536
670	15324	7513
671	15347	7490
672	15369	7467
673	15392	7445
674	15415	7422
675	15438	7399
676	15461	7376
677	15484	7354
678	15508	7331
679	15531	7308
680	15555	7286
681	15578	7263
682	15602	7241
683	15625	7218
684	15648	7196
685	15673	7174
686	15697	7151
687	15720	7129
688	15743	7106
689	15766	7083
690	15790	7061
691	15813	7038
692	15835	7015
693	15858	6992
694	15880	6969
695	15903	6946
696	15925	6923
697	15948	6900
698	15970	6877
699	15992	6854
700	16015	6831
701	16037	6808
702	16060	6785
703	16083	6762
704	16105	6739
705	16128	6716
706	16150	6693
707	16173	6670
708	16195	6647
709	16218	6624
710	16240	6601
711	16263	6578
712	16286	6555
713	16307	6532
714	16329	6508
715	16351	6485
716	16373	6462
717	16395	6439
718	16417	6416
719	16439	6393
720	16462	6370
721	16484	6347
722	16507	6324
723	16531	6301
724	16553	6278
725	16575	6255
726	16598	6232
727	16620	6209
728	16642	6186
729	16664	6163
730	16686	6140
731	16710	6117
732	16737	6096
733	16766	6076
734	16789	6053
735	16812	6030
736	16835	6007
737	16856	5984
738	16879	5961
739	16901	5938
740	16924	5915
741	16947	5892
742	16969	5869
743	16992	5846
744	17014	5823
745	17037	5800
746	17059	5777
747	17081	5754
748	17103	5731
749	17125	5708
750	17148	5685
751	17171	5662
752	17193	5639
753	17216	5616
754	17238	5593
755	17260	5570
756	17283	5547
757	17305	5524
758	17327	5502
759	17350	5479
760	17373	5456
761	17395	5433
762	17418	5410
763	17440	5387
764	17463	5364
765	17486	5341
766	17509	5319
767	17532	5296
768	17554	5273
769	17577	5250
770	17600	5227
771	17623	5204
772	17645	5181
773	17668	5159
774	17690	5135
775	17713	5113
776	17735	5090
777	17758	5067
778	17780	5044
779	17803	5021
780	17826	4998
781	17849	4975
782	17871	4952
783	17894	4930
784	17916	4907
785	17939	4884
786	17962	4861
787	17984	4838
788	18006	4815
789	18029	4792
790	18052	4769
791	18074	4746
792	18097	4724
793	18120	4701
794	18142	4678
795	18165	4655
796	18188	4632
797	18211	4609
798	18233	4586
799	18256	4564
800	18279	4541
801	18302	4518
802	18324	4495
803	18347	4472
804	18369	4449
805	18392	4427
806	18414	4404
807	18437	4381
808	18460	4358
809	18482	4335
810	18504	4312
811	18525	4289
812	18547	4266
813	18569	4243
814	18591	4220
815	18613	4197
816	18635	4174
817	18658	4151
818	18682	4128
819	18706	4106
820	18730	4083
821	18753	4061
822	18777	4038
823	18801	4015
824	18824	3993
825	18848	3970
826	18872	3947
827	18895	3925
828	18919	3902
829	18942	3879
830	18966	3857
831	18990	3834
832	19014	3811
833	19038	3789
834	19061	3766
835	19085	3744
836	19107	3721
837	19129	3698
838	19151	3675
839	19172	3651
840	19195	3629
841	19217	3606
842	19239	3583
843	19263	3560
844	19287	3538
845	19312	3515
846	19336	3492
847	19360	3470
848	19384	3447
849	19408	3424
850	19432	3402
851	19455	3379
852	19478	3356
853	19501	3334
854	19525	3311
855	19549	3288
856	19573	3266
857	19596	3243
858	19620	3220
859	19644	3198
860	19668	3175
861	19692	3152
862	19715	3129
863	19739	3107
864	19763	3084
865	19787	3061
866	19810	3038
867	19833	3016
868	19856	2993
869	19879	2970
870	19902	2947
871	19925	2924
872	19948	2901
873	19971	2879
874	19994	2856
875	20017	2833
876	20039	2810
877	20062	2787
878	20084	2764
879	20107	2741
880	20131	2719
881	20154	2696
882	20177	2673
883	20199	2650
884	20222	2627
885	20245	2604
886	20268	2582
887	20291	2559
888	20314	2536
889	20337	2513
890	20360	2490
891	20383	2467
892	20406	2445
893	20429	2422
894	20452	2399
895	20476	2376
896	20499	2353
897	20522	2331
898	20545	2308
899	20568	2285
900	20591	2262
901	20614	2239
902	20637	2216
903	20660	2193
904	20682	2171
905	20704	2148
906	20726	2125
907	20749	2102
908	20771	2079
909	20793	2056
910	20816	2033
911	20838	2010
912	20861	1987
913	20883	1965
914	20906	1942
915	20929	1919
916	20952	1896
917	20974	1873
918	20996	1850
919	21018	1827
920	21041	1804
921	21063	1781
922	21085	1759
923	21107	1736
924	21130	1713
925	21152	1690
926	21175	1667
927	21196	1644
928	21219	1621
929	21241	1598
930	21263	1575
931	21286	1553
932	21310	1530
933	21332	1507
934	21354	1484
935	21377	1461
936	21399	1438
937	21421	1415
938	21444	1393
939	21467	1370
940	21490	1347
941	21514	1324
942	21538	1301
943	21563	1279
944	21585	1256
945	21608	1233
946	21631	1210
947	21653	1187
948	21675	1164
949	21698	1142
950	21720	1119
951	21743	1096
952	21765	1073
953	21787	1050
954	21809	1027
955	21834	1004
956	21856	982
957	21879	959
958	21900	936
959	21923	913
960	21945	890
961	21967	867
962	21990	844
963	22011	822
964	22033	799
965	22057	776
966	22079	753
967	22101	730
968	22123	707
969	22145	684
970	22168	662
971	22190	639
972	22212	616
973	22235	593
974	22257	570
975	22280	547
976	22303	525
977	22326	502
978	22349	479
979	22372	456
980	22396	433
981	22419	410
982	22442	388
983	22465	365
984	22488	342
985	22511	319
986	22534	296
987	22557	273
988	22579	251
989	22601	228
990	22624	205
991	22647	182
992	22669	159
993	22691	136
994	22714	114
995	22736	91
996	22759	68
997	22781	45
998	22804	22
999	22828	0
