threshold,precision,recall,npv,f1,f2,fp,fn
0.32181818181818184,0.9230769230769231,0.9130434782608695,0.9984295249312917,0.9180327868852459,0.9150326797385621,7,8
0.32676767676767676,0.9230769230769231,0.9130434782608695,0.9984295249312917,0.9180327868852459,0.9150326797385621,7,8
0.3317171717171717,0.9230769230769231,0.9130434782608695,0.9984295249312917,0.9180327868852459,0.9150326797385621,7,8
0.33666666666666667,0.9230769230769231,0.9130434782608695,0.9984295249312917,0.9180327868852459,0.9150326797385621,7,8
0.3416161616161616,0.9230769230769231,0.9130434782608695,0.9984295249312917,0.9180327868852459,0.9150326797385621,7,8
0.3465656565656566,0.9230769230769231,0.9130434782608695,0.9984295249312917,0.9180327868852459,0.9150326797385621,7,8
0.3515151515151515,0.9230769230769231,0.9130434782608695,0.9984295249312917,0.9180327868852459,0.9150326797385621,7,8
0.3564646464646465,0.9230769230769231,0.9130434782608695,0.9984295249312917,0.9180327868852459,0.9150326797385621,7,8
0.3614141414141414,0.9230769230769231,0.9130434782608695,0.9984295249312917,0.9180327868852459,0.9150326797385621,7,8
0.36636363636363634,0.9230769230769231,0.9130434782608695,0.9984295249312917,0.9180327868852459,0.9150326797385621,7,8
0.3713131313131313,0.9230769230769231,0.9130434782608695,0.9984295249312917,0.9180327868852459,0.9150326797385621,7,8
0.37626262626262624,0.9230769230769231,0.9130434782608695,0.9984295249312917,0.9180327868852459,0.9150326797385621,7,8
0.3812121212121212,0.9222222222222223,0.9021739130434783,0.998233562315996,0.9120879120879121,0.9061135371179039,7,9
0.38616161616161615,0.9222222222222223,0.9021739130434783,0.998233562315996,0.9120879120879121,0.9061135371179039,7,9
0.3911111111111111,0.9222222222222223,0.9021739130434783,0.998233562315996,0.9120879120879121,0.9061135371179039,7,9
0.39606060606060606,0.9325842696629213,0.9021739130434783,0.9982339089481946,0.9171270718232044,0.9080962800875274,6,9
0.401010101010101,0.9325842696629213,0.9021739130434783,0.9982339089481946,0.9171270718232044,0.9080962800875274,6,9
0.40595959595959596,0.9325842696629213,0.9021739130434783,0.9982339089481946,0.9171270718232044,0.9080962800875274,6,9
0.4109090909090909,0.9325842696629213,0.9021739130434783,0.9982339089481946,0.9171270718232044,0.9080962800875274,6,9
0.41585858585858587,0.9325842696629213,0.9021739130434783,0.9982339089481946,0.9171270718232044,0.9080962800875274,6,9
0.4208080808080808,0.9325842696629213,0.9021739130434783,0.9982339089481946,0.9171270718232044,0.9080962800875274,6,9
0.4257575757575757,0.9325842696629213,0.9021739130434783,0.9982339089481946,0.9171270718232044,0.9080962800875274,6,9
0.4307070707070707,0.9325842696629213,0.9021739130434783,0.9982339089481946,0.9171270718232044,0.9080962800875274,6,9
0.43565656565656563,0.9431818181818182,0.9021739130434783,0.998234255444379,0.9222222222222223,0.9100877192982456,5,9
0.4406060606060606,0.9431818181818182,0.9021739130434783,0.998234255444379,0.9222222222222223,0.9100877192982456,5,9
0.44555555555555554,0.9540229885057471,0.9021739130434783,0.9982346018046293,0.9273743016759777,0.9120879120879121,4,9
0.4505050505050505,0.9540229885057471,0.9021739130434783,0.9982346018046293,0.9273743016759777,0.9120879120879121,4,9
0.45545454545454545,0.9540229885057471,0.9021739130434783,0.9982346018046293,0.9273743016759777,0.9120879120879121,4,9
0.46040404040404037,0.9540229885057471,0.9021739130434783,0.9982346018046293,0.9273743016759777,0.9120879120879121,4,9
