threshold,precision,recall,npv,f1,f2,fp,fn
0.32181818181818184,0.9058823529411765,0.8369565217391305,0.9970588235294118,0.8700564971751412,0.8498896247240618,8,15
0.32676767676767676,0.9058823529411765,0.8369565217391305,0.9970588235294118,0.8700564971751412,0.8498896247240618,8,15
0.3317171717171717,0.9166666666666666,0.8369565217391305,0.997059400117624,0.875,0.8517699115044248,7,15
0.33666666666666667,0.9166666666666666,0.8369565217391305,0.997059400117624,0.875,0.8517699115044248,7,15
0.3416161616161616,0.9135802469135802,0.8043478260869565,0.9964733542319749,0.8554913294797688,0.8240534521158129,7,18
0.3465656565656566,0.9135802469135802,0.8043478260869565,0.9964733542319749,0.8554913294797688,0.8240534521158129,7,18
0.3515151515151515,0.9125,0.7934782608695652,0.9962781586679725,0.8488372093023255,0.8147321428571429,7,19
0.3564646464646465,0.9125,0.7934782608695652,0.9962781586679725,0.8488372093023255,0.8147321428571429,7,19
0.3614141414141414,0.9240506329113924,0.7934782608695652,0.9962788875832355,0.8538011695906432,0.8165548098434005,6,19
0.36636363636363634,0.9240506329113924,0.7934782608695652,0.9962788875832355,0.8538011695906432,0.8165548098434005,6,19
0.3713131313131313,0.9240506329113924,0.7934782608695652,0.9962788875832355,0.8538011695906432,0.8165548098434005,6,19
0.37626262626262624,0.9230769230769231,0.782608695652174,0.996083806540043,0.8470588235294118,0.8071748878923767,6,20
0.3812121212121212,0.922077922077922,0.7717391304347826,0.9958888018794049,0.8402366863905325,0.797752808988764,6,21
0.38616161616161615,0.922077922077922,0.7717391304347826,0.9958888018794049,0.8402366863905325,0.797752808988764,6,21
0.3911111111111111,0.9342105263157895,0.7717391304347826,0.9958896065766295,0.8452380952380952,0.7995495495495496,5,21
0.39606060606060606,0.9342105263157895,0.7717391304347826,0.9958896065766295,0.8452380952380952,0.7995495495495496,5,21
0.401010101010101,0.9342105263157895,0.7717391304347826,0.9958896065766295,0.8452380952380952,0.7995495495495496,5,21
0.40595959595959596,0.9459459459459459,0.7608695652173914,0.9956955585991,0.8433734939759037,0.7918552036199095,4,22
0.4109090909090909,0.958904109589041,0.7608695652173914,0.9956964006259781,0.8484848484848485,0.7936507936507936,3,22
0.41585858585858587,0.9583333333333334,0.75,0.9955016624291023,0.8414634146341463,0.7840909090909091,3,23
0.4208080808080808,0.9577464788732394,0.7391304347826086,0.9953070003910833,0.8343558282208589,0.7744874715261959,3,24
0.4257575757575757,0.9571428571428572,0.7282608695652174,0.9951124144672532,0.8271604938271605,0.7648401826484018,3,25
0.4307070707070707,0.9571428571428572,0.7282608695652174,0.9951124144672532,0.8271604938271605,0.7648401826484018,3,25
0.43565656565656563,0.9565217391304348,0.717391304347826,0.9949179046129789,0.8198757763975155,0.7551487414187643,3,26
0.4406060606060606,0.9565217391304348,0.717391304347826,0.9949179046129789,0.8198757763975155,0.7551487414187643,3,26
0.44555555555555554,0.9552238805970149,0.6956521739130435,0.9945291129347401,0.8050314465408805,0.735632183908046,3,28
0.4505050505050505,0.9545454545454546,0.6847826086956522,0.994334831021684,0.7974683544303798,0.7258064516129032,3,29
0.45545454545454545,0.9545454545454546,0.6847826086956522,0.994334831021684,0.7974683544303798,0.7258064516129032,3,29
0.46040404040404037,0.9545454545454546,0.6847826086956522,0.994334831021684,0.7974683544303798,0.7258064516129032,3,29
0.46535353535353535,0.9545454545454546,0.6847826086956522,0.994334831021684,0.7974683544303798,0.7258064516129032,3,29
0.4703030303030303,0.9545454545454546,0.6847826086956522,0.994334831021684,0.7974683544303798,0.7258064516129032,3,29
0.47525252525252526,0.9545454545454546,0.6847826086956522,0.994334831021684,0.7974683544303798,0.7258064516129032,3,29
0.4802020202020202,0.9545454545454546,0.6847826086956522,0.994334831021684,0.7974683544303798,0.7258064516129032,3,29
0.4851515151515151,0.9545454545454546,0.6847826086956522,0.994334831021684,0.7974683544303798,0.7258064516129032,3,29
0.4901010101010101,0.9545454545454546,0.6847826086956522,0.994334831021684,0.7974683544303798,0.7258064516129032,3,29
0.495050505050505,0.96875,0.6739130434782609,0.994141769185706,0.7948717948717948,0.7175925925925926,2,30
0.5,0.96875,0.6739130434782609,0.994141769185706,0.7948717948717948,0.7175925925925926,2,30
0.5049494949494949,0.96875,0.6739130434782609,0.994141769185706,0.7948717948717948,0.7175925925925926,2,30
0.5098989898989899,0.96875,0.6739130434782609,0.994141769185706,0.7948717948717948,0.7175925925925926,2,30
0.5148484848484849,0.9682539682539683,0.6630434782608695,0.9939476766887935,0.7870967741935484,0.7076566125290024,2,31
0.5197979797979798,0.9682539682539683,0.6630434782608695,0.9939476766887935,0.7870967741935484,0.7076566125290024,2,31
0.5247474747474747,0.9682539682539683,0.6630434782608695,0.9939476766887935,0.7870967741935484,0.7076566125290024,2,31
0.5296969696969697,0.9682539682539683,0.6630434782608695,0.9939476766887935,0.7870967741935484,0.7076566125290024,2,31
0.5346464646464646,0.9836065573770492,0.6521739130434783,0.9937548790007806,0.7843137254901961,0.6993006993006993,1,32
0.5395959595959596,0.9836065573770492,0.6521739130434783,0.9937548790007806,0.7843137254901961,0.6993006993006993,1,32
0.5445454545454546,0.9836065573770492,0.6521739130434783,0.9937548790007806,0.7843137254901961,0.6993006993006993,1,32
0.5494949494949495,0.9836065573770492,0.6521739130434783,0.9937548790007806,0.7843137254901961,0.6993006993006993,1,32
